,Author,Quotes,Likes,Tags
80,Miguel de Unamuno,“Only he who attempts the absurd is capable of achieving the impossible.”,866,"['inspirational,', 'motivational']"
81,Steve Maraboli,"“I want to live my life in such a way that when I get out of bed in the morning, the devil says, ""aw shit, he's up!”",852,"['aspirations,', 'devil,', 'goodness,', 'inspirational,', 'life,', 'live,', 'morning,', 'motivational,', 'purpose']"
82,Sophie Kinsella,"“In the end, you have to choose whether or not to trust someone.”",840,"['human-nature,', 'inspirational,', 'literature,', 'motivational,', 'trust']"
83,Robert Greene,“LAW 4,832,"['inspirational,', 'motivational']"
84,Roy T. Bennett,"“Great leaders create more leaders, not followers.”",824,"['inspiration,', 'inspirational,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'leaders,', 'leadership,', 'life,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic']"
85,Jim Rohn,“Don't wish it were easier. Wish you were better.”,823,"['hard-work,', 'motivational']"
86,Roy T. Bennett,"“If you don’t give up on something you truly believe in, you will find a way.”",792,"['believe,', 'believe-in-yourself,', 'don-t-give-up,', 'inspiration,', 'inspirational,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'life,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'never-give-up,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking']"
87,Steve Maraboli,"“One of the most spiritual things you can do is embrace your humanity. Connect with those around you today. Say, ""I love you"", ""I'm sorry"", ""I appreciate you"", ""I'm proud of you""...whatever you're feeling. Send random texts, write a cute note, embrace your truth and share it...cause a smile today for someone else...and give plenty of hugs.”",760,"['action,', 'compassion,', 'humanity,', 'inspirational,', 'kindness,', 'life,', 'living-now,', 'motivational,', 'seize-the-day,', 'spirituality,', 'success']"
88,Steve Maraboli,“Don't confuse poor decision-making with destiny. Own your mistakes. It’s ok; we all make them. Learn from them so they can empower you!”,724,"['action,', 'change,', 'destiny,', 'empowerment,', 'inspirational,', 'life,', 'mistakes,', 'motivational,', 'success']"
89,Roy T. Bennett,“Discipline Your Mind to Think Positively: Discipline your mind to see the good in every situation and look on the best side of every event.”,624,"['inspiration,', 'inspirational,', 'inspirational-attitude,', 'inspirational-life,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'life,', 'life-and-living,', 'life-lessons,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking']"
90,Steve Maraboli,“How would your life be different if…You stopped allowing other people to dilute or poison your day with their words or opinions? Let today be the day…You stand strong in the truth of your beauty and journey through your day without attachment to the validation of others.”,831,"['choices,', 'inspirational,', 'life,', 'motivational,', 'opinions,', 'self-empowerment,', 'self-esteem,', 'self-love']"
91,Roy T. Bennett,“Turn your obstacles into opportunities and your problems into possibilities.”,762,"['inspiration,', 'inspirational,', 'inspirational-attitude,', 'inspirational-life,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'life,', 'life-and-living,', 'life-lessons,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'obstacle,', 'opportunity,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking,', 'possibility,', 'problem']"
92,Bohdi Sanders,"“Never respond to an angry person with a fiery comeback, even if he deserves it...Don't allow his anger to become your anger.”",743,"['anger,', 'anger-management,', 'ataraxy,', 'bushido,', 'inner-peace,', 'inspirational,', 'life,', 'life-experience,', 'life-lessons,', 'martial-arts,', 'motivational,', 'self-control,', 'serenity,', 'warrior-ethos,', 'warriors,', 'warriorship,', 'wisdom']"
93,Roy T. Bennett,“Be the positive impact on the lives of others.”,736,"['inspiration,', 'inspirational,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'life,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking']"
94,Bruce Lee,"“Don't fear failure. — Not failure, but low aim, is the crime. In great attempts it is glorious even to fail.”",719,"['fear,', 'motivational']"
95,Roy T. Bennett,“Dreams don't work unless you take action. The surest way to make your dreams come true is to live them.”,703,"['action,', 'do,', 'dream,', 'dream-comes-true,', 'dreams,', 'dreams-come-true,', 'dreams-quotes,', 'inspiration,', 'inspirational,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'life,', 'life-quotes,', 'living,', 'living-life,', 'motivational,', 'motivational-inspirational,', 'positive-affirmation,', 'positive-life,', 'positive-thinking,', 'positivity,', 'take-action,', 'take-actions']"
96,Steve Maraboli,“Why Not You?,702,"['happiness,', 'inspirational,', 'inspirational-poem,', 'life,', 'motivational,', 'seize-the-day']"
97,Roy T. Bennett,“It takes sunshine and rain to make a rainbow. There would be no rainbows without sunshine and rain.”,680,"['inspiration,', 'inspirational,', 'inspirational-attitude,', 'inspirational-life,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'life,', 'life-and-living,', 'life-lessons,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking,', 'rainbow,', 'rainbows']"
98,Steve Maraboli,"“Let today be the day you stop being haunted by the ghost of yesterday. Holding a grudge & harboring anger/resentment is poison to the soul. Get even with people...but not those who have hurt us, forget them, instead get even with those who have helped us.”",674,"['action,', 'anger,', 'change,', 'grudges,', 'inspirational,', 'life,', 'living-in-the-present,', 'motivational,', 'poison,', 'resentment,', 'seize-the-day,', 'soul,', 'success']"
99,Julie Kagawa,“I cannot let the fear of the past color the future.”,669,['motivational']
100,Roy T. Bennett,“It doesn’t matter how many times you get knocked down. All that matters is you get up one more time than you were knocked down.”,652,"['ability,', 'don-t-give-up,', 'inspiration,', 'inspirational,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'leader,', 'leaders,', 'leadership,', 'life,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'never-give-up,', 'optimism,', 'optimistic,', 'perseverance,', 'persistence,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking,', 'vision']"
101,Stephen Hawking,"“Remember to look up at the stars and not down at your feet. Try to make sense of what you see and wonder about what makes the universe exist. Be curious. And however difficult life may seem, there is always something you can do and succeed at.",650,"['courage,', 'curiosity,', 'hopefulness,', 'motivational,', 'perseverance,', 'universe,', 'wonder']"
102,Steve Maraboli,“It doesn't matter what you did or where you were...it matters where you are and what you're doing. Get out there! Sing the song in your heart and NEVER let anyone shut you up!!”,642,"['action,', 'change,', 'gratitude,', 'inspiration,', 'life,', 'motivational,', 'purpose,', 'seize-the-day']"
103,Roy T. Bennett,"“Failure is a bend in the road, not the end of the road. Learn from failure and keep moving forward.”",636,"['change,', 'failure,', 'failures,', 'inspiration,', 'inspirational,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'keep-going,', 'keep-moving-forward,', 'learn,', 'learning,', 'life,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'perseverance,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking,', 'risk,', 'success']"
104,Bernard Branson,“Rejection is an opportunity for your selection.”,635,"['adult,', 'african-american-romance,', 'angels,', 'baby,', 'bible,', 'bible-study,', 'business,', 'childrens,', 'christian-living,', 'christian-romance,', 'college,', 'creativity,', 'dark-fantasy,', 'dating,', 'economics,', 'education,', 'educational,', 'entrepreneurship,', 'ethics,', 'explicit,', 'faith,', 'family,', 'family-relationships,', 'fantasy-romance,', 'friendship,', 'fun,', 'funny,', 'humorous-romance,', 'jesus,', 'leadership,', 'love-story,', 'management,', 'marriage,', 'meditation,', 'motivational,', 'nonfiction,', 'paranormal-romance,', 'parenting,', 'personal-transformation,', 'relationships,', 'religion,', 'romantic-comedy,', 'romantic-suspense,', 'self-esteem,', 'self-help,', 'sex,', 'sexuality,', 'sexy,', 'spiritual-growth,', 'spirituality,', 'students,', 'success,', 'supernatural,', 'teen,', 'women,', 'young-adult,', 'young-adult-fantasy']"
105,Roy T. Bennett,"“It takes guts and humility to admit mistakes. Admitting we're wrong is courage, not weakness.”",630,"['courage,', 'inspiration,', 'inspirational,', 'inspirational-attitude,', 'inspirational-life,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'life,', 'life-and-living,', 'life-lessons,', 'life-quotes,', 'living,', 'mistakes,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking']"
106,Denis Waitley,"“Time is an equal opportunity employer. Each human being has exactly the same number of hours and minutes every day. Rich people can't buy more hours. Scientists can't invent new minutes. And you can't save time to spend it on another day. Even so, time is amazingly fair and forgiving. No matter how much time you've wasted in the past, you still have an entire tomorrow.”",601,"['motivational,', 'procrastination,', 'time']"
107,Roy T. Bennett,"“Don't wait for the right moment to start, start and make each moment right.”",598,"['inspiration,', 'inspirational,', 'inspirational-attitude,', 'inspirational-life,', 'inspirational-quote,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'life,', 'life-and-living,', 'life-lessons,', 'life-philosophy,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking,', 'start-up']"
108,Roy T. Bennett,“What you stay focused on will grow.”,590,"['focus,', 'grow,', 'inspiration,', 'inspirational,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'leader,', 'leaders,', 'leadership,', 'life,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking,', 'stay-focused']"
109,Roy T. Bennett,“Don’t wait for things to happen. Make them happen.”,588,"['act,', 'action,', 'inspiration,', 'inspirational,', 'inspirational-attitude,', 'inspirational-life,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'life,', 'life-and-living,', 'life-lessons,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking']"
110,Roy T. Bennett,"“It’s important that what thoughts you are feeding into your mind because your thoughts create your belief and experiences. You have positive thoughts and you have negative ones too. Nurture your mind with positive thoughts: kindness, empathy, compassion, peace, love, joy, humility, generosity, etc. The more you feed your mind with positive thoughts, the more you can attract great things into your life.”",587,"['belief,', 'compassion,', 'empathy,', 'experiences,', 'generosity,', 'humility,', 'inspiration,', 'inspirational,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'joy,', 'kindness,', 'life,', 'life-quotes,', 'living,', 'love,', 'mind,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'peace,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking,', 'thoughts']"
111,Roy T. Bennett,"“You learn something valuable from all of the significant events and people, but you never touch your true potential until you challenge yourself to go beyond imposed limitations.”",587,"['challenge,', 'growth,', 'inspiration,', 'inspirational,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'learn,', 'learning,', 'life,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking,', 'potential']"
112,John Boyle O'Reilly,“Be silent and safe — silence never betrays you;,580,"['advice,', 'friends,', 'inspirational,', 'judgement,', 'motivational,', 'poetry,', 'praise,', 'safety,', 'silence,', 'true,', 'trust,', 'work']"
113,Roy T. Bennett,“Good people see the good and bring out the best in other people.”,580,"['goodness,', 'inspiration,', 'inspirational,', 'inspirational-attitude,', 'inspirational-life,', 'inspirational-quotes,', 'inspire,', 'inspiring,', 'leader,', 'leadership,', 'life,', 'life-and-living,', 'life-lessons,', 'life-quotes,', 'living,', 'motivation,', 'motivational,', 'optimism,', 'optimistic,', 'positive,', 'positive-affirmation,', 'positive-life,', 'positive-thinking']"
