,Author,Quotes,Likes,Tags
683,Jeff Kinney,"“I'll be famous one day, but for now I'm stuck in middle school with a bunch of morons."" - Greg Heffley,”",692,"['humor', 'school']"
684,Rick Riordan,"“I couldn't believe I'd come this far, lost Tyson, suffered through so much, only to fail - stopped by a big stupid monster in a baby-blue tuxedo kilt. Nobody was going to swat down my friends like that! I mean...nobody, not Nobody. Ah, you know what I mean.”",688,['humor']
685,George R.R. Martin,"“You are your mother's trueborn son of Lannister.""",687,"['bastards', 'dwarfs', 'humor', 'jon-snow', 'king', 'sarcasm', 'tyrion-lannister']"
686,Richelle Mead,“Are you sleepwalking?' A voice asked behind me.,685,['humor']
687,J.K. Rowling,“Hermione launched herself forwards and started punching every inch of him that she could reach.,680,"['hermione-granger', 'humor', 'ron-weasley']"
688,James Patterson,"“How did you become blind, uh, Jeff is it?""",679,['humor']
689,Kurt Vonnegut ,"“Love is where you find it. I think it is foolish to go around looking for it, and I think it can be poisonous. I wish that people who are conventionally supposed to love each other would say to each other, when they fight, 'Please — a little less love, and a little more common decency'.”",677,"['decency', 'humor', 'love', 'respect']"
690,Jim Butcher,“Life is a journey. Time is a river. The door is ajar”,914,"['humor', 'life', 'metaphor', 'zen']"
691,Robin  Williams,“Reality is just a crutch for people who can't handle drugs.”,802,"['addiction', 'drugs', 'humor', 'reality']"
692,Woody Allen,“You can live to be a hundred if you give up all the things that make you want to live to be a hundred.”,779,"['hedonism', 'humor', 'sex']"
693,Flannery O'Connor,“Anybody who has survived his childhood has enough information about life to last him the rest of his days.”,722,"['authors', 'childhood', 'humor', 'southern-authors', 'southern-writers', 'writing']"
694,Jim Butcher,"“We are not going to die.""",719,"['harry-dresden', 'humor', 'motivation', 'optimism', 'thomas-raith', 'waldo-butters']"
695,Blaise Pascal,"“I have only made this letter longer because I have not had the time to make it shorter.""",716,"['brevity', 'conciseness', 'correspondence', 'humor', 'letters', 'pithy', 'wit', 'writing']"
696,Suzanne Collins,"“It's lovely. If only you could frost someone to death.""",703,['humor']
697,Criss Jami,“Telling an introvert to go to a party is like telling a saint to go to Hell.”,689,"['funny', 'funny-but-true', 'hell', 'humor', 'introversion', 'introvert', 'introverts', 'parties', 'party', 'partying', 'people', 'saints', 'social', 'socializing']"
698,P.G. Wodehouse,"“There are moments, Jeeves, when one asks oneself, 'Do trousers matter?'""",687,"['appearance', 'bad-mood', 'clothes', 'dejection', 'humor']"
699,C.S. Lewis,“Adventures are never fun while you're having them.”,685,['humor']
700,Bill Watterson,“I find my life is a lot easier the lower I keep my expectations.”,682,"['expectations', 'humor']"
701,Susan Ee,"“I look up to say something but he puts his finger to my lips and whispers, “Don’t talk. You’ll just spoil my fantasy of rescuing an innocent damsel in distress as soon as you open your mouth.”",681,"['humor', 'penryn', 'raffe']"
702,J.K. Rowling,"“I'm Draco Malfoy, I'm Draco, I'm on your side!""",674,"['draco-malfoy', 'harry-potter', 'humor', 'ron-weasley']"
703,Christopher Moore,"“It’s sarcasm, Josh.”",674,"['humor', 'irony', 'sarcasm']"
704,Terry Pratchett,"“The entire universe has been neatly divided into things to (a) mate with, (b) eat, (c) run away from, and (d) rocks.”",670,['humor']
705,David Mamet,“We must have a pie. Stress cannot exist in the presence of a pie.”,669,"['dessert', 'eating', 'food', 'humor', 'pie', 'stress']"
706,Tamora Pierce,“Someday I must read this scholar Everyone. He seems to have written so much--all of it wrong.”,668,"['everyone', 'humor', 'scholar']"
707,Rick Riordan,"“Mythologically speaking, if there's anything I hate worse than trios of old ladies, it's bulls. Last summer, I fought the Minotaur on top of Half-Blood Hill. This time what I saw up there was even worse: two bulls. And not just regular bulls - bronze ones the size of elephants. And even that wasn't bad enough. Naturally they had to breathe fire, too.”",666,['humor']
708,Neil Gaiman,"“Name the different kinds of people,’ said Miss Lupescu. ‘Now.’",661,"['cats', 'challenge', 'dead', 'guess', 'humor', 'kinds', 'kinds-of-people', 'living', 'people']"
709,Kurt Cobain,“They laugh at me because I'm different; I laugh at them because they're all the same.”,661,"['different', 'humor', 'inspirational', 'misattributed', 'same', 'society']"
710,Jess C Scott,"“V-Day…if you need this one day in a year to show everyone else you truly care for “your loved one” I think it’s quite stupid. I hate this commercialism. It’s all artificial, and has nothing to do with real love.”",659,"['body', 'books', 'cool', 'culture', 'desire', 'emotion', 'friendship', 'funny', 'girl', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'technology', 'truth', 'wisdom', 'young', 'youth']"
711,Scott Dikkers,"“Statistically speaking, there is a 65 percent chance that the love of your life is having an affair. Be very suspicious.”",658,"['adultery', 'humor', 'infidelity', 'love', 'relationships', 'romance', 'statistics', 'suspicion']"
712,George Bernard Shaw,"“A pessimist is a man who thinks everybody is as nasty as himself, and hates them for it.”",658,"['funny', 'humor', 'optimism', 'pessimism']"
713,P.G. Wodehouse,"“It is a good rule in life never to apologize. The right sort of people do not want apologies, and the wrong sort take a mean advantage of them.”",654,"['apologies', 'apologizing', 'humor', 'people', 'taking-advantage']"
714,James Dashner,"“Awww,"" Minho said. ""That's almost as sweet as that time she slammed the end of a spear into your shuck face.”",650,"['humor', 'sarcasm']"
715,Samuel Beckett,"“I can't go on, I'll go on.”",642,"['absurdity', 'drama', 'existentialism', 'fiction', 'humor', 'nihilism', 'tragedy', 'tragic-comedy']"
716,Veronica Roth,"“We could visit him,"" suggests Will. ""But what would we say? 'I didn't know you that well, but I'm sorry you got stabbed in the eye'?”",642,"['consolation', 'humor']"
717,James Patterson,"“Q: You'er presented with a smooth-faced, eight-foot-high wooden wall. Your objective? Get over it. To, like, save comrades or something. How to accomplish this?",637,"['flying', 'humor', 'maxride']"
718,J.K. Rowling,"“Hello, Minister!"" bellowed Percy, sending a neat jinx straight at Thicknesse, who dropped his wand and clawed at the front of his robes, apparently in awful discomfort. ""Did I mention I'm resigning?”",631,"['humor', 'percy-weasley']"
719,James Patterson,"“Now, Max, I think we both know your parents aren't missionaries.""",618,"['humor', 'james', 'max', 'maximum', 'patterson']"
720,C.E. Murphy,"“In Ireland, you go to someone's house, and she asks you if you want a cup of tea. You say no, thank you, you're really just fine. She asks if you're",767,"['hospitality', 'humor', 'ireland', 'tea']"
721,Dr Suess,"“I like nonsense, it wakes up the brain cells.”",760,['humor']
722,Meg Cabot,“Wait. Why am I thinking about Krispy Kremes? We’re supposed to be exercising.”,727,"['food', 'humor']"
723,A.A. Milne,"“Think, think, think.”",725,"['humor', 'think']"
724,Shel Silverstein,“Magic,712,"['elf', 'goblin', 'humor', 'leprechaun', 'life', 'magic', 'make-magic', 'mermaid', 'poem', 'troll', 'witch']"
725,Neil Gaiman & Terry Pratchett,"“25 And the Lord spake unto the Angel that guarded the eastern gate, saying 'Where is the flaming sword that was given unto thee?'",711,"['angel', 'god', 'heaven', 'humor']"
726,Eleanor Roosevelt,"“Once I had a rose named after me and I was very flattered. But I was not pleased to read the description in the catalogue: ""No good in a bed, but fine up against a wall.”",696,"['humor', 'risque']"
727,Rudyard Kipling,"“I never made a mistake in my life; at least, never one that I couldn't explain away afterwards.”",686,"['humor', 'justification', 'mistakes', 'pretexts']"
728,Edmond Rostand,“A great nose may be an index,679,"['classics', 'humor']"
729,Jeaniene Frost,"“Then you remember the dream,” Mencheres stated. “That bodes ill.”",673,['humor']
730,Derek Landy,“Being a detective isn't all about torture and murder and monsters. Sometimes it gets truly unpleasant...The fate of the world may depend on whether or not you can bring yourself to visit your relatives.”,661,"['family', 'humor']"
731,Jon Stewart,"“Yes, the long war on Christianity. I pray that one day we may live in an America where Christians can worship freely! In broad daylight! Openly wearing the symbols of their religion... perhaps around their necks? And maybe -- dare I dream it? -- maybe one day there can be an openly Christian President. Or, perhaps, 43 of them. Consecutively.”",658,"['christianity', 'humor', 'religion']"
732,Rita Rudner,“I love to sleep. Do you? Isn't it great? It really is the best of both worlds. You get to be alive and unconscious.”,649,['humor']
733,Henry David Thoreau,“Any fool can make a rule,645,"['authority', 'conformity', 'fool', 'foolishness', 'humor', 'law', 'rule', 'rules']"
734,Cassandra Clare,"“Haven't you ever heard that modesty is an attractive trait?""",642,"['beautiful', 'humor']"
735,Stephen Colbert,"“If our Founding Fathers wanted us to care about the rest of the world, they wouldn't have declared their independence from it.”",641,"['humor', 'isolationism', 'political-philosophy', 'politics']"
736,Suzanne  Wright,"“Just give me a second. Attempting to give a fuck...Attempting harder to give a fuck...Sorry, there was an error; fuck not given.”",641,['humor']
737,J.K. Rowling,"“Fred, you next,"" the plump woman said.",638,"['family', 'humor', 'twins']"
738,Rick Riordan,"“Leo couldn't help smiling. ""That could be fun.""",637,"['echo', 'humor', 'leo-valdez']"
739,Dr. Seuss,“Congratulations!,636,"['humor', 'inspirational', 'success']"
740,Kurt Vonnegut,"“If somebody says 'I love you' to me, I feel as though I had a pistol pointed at my head. What can anybody reply under such conditions but that which the pistol holder requires? 'I love you, too'.”",630,"['humor', 'love', 'violence']"
741,Tahereh Mafi,"“Have you ever had a girlfriend, Kenji?""",630,"['humor', 'kenji']"
742,J.K. Rowling,"“Do you mean ter tell me,"" he growled at the Dursleys, ""that this boy—this boy!—knows nothin' abou'—about ANYTHING?""",629,"['cluelessness', 'humor', 'ignorance', 'math']"
743,Patricia Briggs,“I don't like it when I outweigh my men.”,625,"['humor', 'love', 'women']"
744,Veronica Roth,“I didn't know that idiocy caused people to just start spontaneously bleeding from the nose.”,625,"['allegiant', 'blood', 'divergent', 'humor']"
