,Author,Quotes,Likes,Tags
151,Ludwig Wittgenstein,"“I don't know why we are here, but I'm pretty sure that it is not in order to enjoy ourselves.”",765,"['life', 'philosophy']"
152,Marcus Aurelius,"“When another blames you or hates you, or people voice similar criticisms, go to their souls, penetrate inside and see what sort of people they are. You will realize that there is no need to be racked with anxiety that they should hold any particular opinion about you.”",726,"['opinions', 'philosophy']"
153,Baruch Spinoza,"“The highest activity a human being can attain is learning for understanding, because to understand is to be free.”",718,"['education', 'free-thought', 'philosophy']"
154,Hermann Hesse,"“It may be important to great thinkers to examine the world, to explain and despise it. But I think it is only important to love the world, not to despise it, not for us to hate each other, but to be able to regard the world and ourselves and all beings with love, admiration and respect.”",713,"['admiration', 'hermann-hesse', 'love', 'philosophy', 'respect', 'world']"
155,Thich Nhat Hanh,"“The seed of suffering in you may be strong, but don't wait until you have no more suffering before allowing yourself to be happy.”",709,['philosophy']
156,Epictetus,"“Don't just say you have read books. Show that through them you have learned to think better, to be a more discriminating and reflective person. Books are the training weights of the mind. They are very helpful, but it would be a bad mistake to suppose that one has made progress simply by having internalized their contents.”",709,"['be-honest', 'grow', 'learn-to-think', 'philosophy', 'understand-what-you-read', 'wisdom']"
157,Alan Watts,“The menu is not the meal.”,690,"['language', 'metaphysics', 'names', 'nominalism', 'philosophy', 'power-of-words', 'words']"
158,Ludwig van Beethoven,"“Don’t only practice your art, but force your way into its secrets, for it and knowledge can raise men to the divine.”",684,"['inspirational', 'philosophy', 'wisdom']"
159,Ursula K. Le Guin,"“The only thing that makes life possible is permanent, intolerable uncertainty: not knowing what comes next.”",681,"['epistemology', 'future', 'philosophy']"
160,Heinrich Heine,"“We should forgive our enemies, but not before they are hanged”",676,"['life', 'philosophy', 'revenge', 'wisdom']"
161,John Green,"“She said, ""It's not life or death, the labyrinth.""",665,"['alaska', 'labyrinth', 'philosophy', 'pudge', 'suffering']"
162,Richard P. Feynman,"“I think it's much more interesting to live not knowing than to have answers which might be wrong. I have approximate answers and possible beliefs and different degrees of uncertainty about different things, but I am not absolutely sure of anything and there are many things I don't know anything about, such as whether it means anything to ask why we're here. I don't have to know an answer. I don't feel frightened not knowing things, by being lost in a mysterious universe without any purpose, which is the way it really is as far as I can tell.”",662,"['meaning', 'mystery', 'philosophy', 'purpose', 'uncertainty']"
163,D.H. Lawrence,"“It's no good trying to get rid of your own aloneness. You've got to stick to it all your life. Only at times, at times, the gap will be filled in. At times! But you have to wait for the times. Accept your own aloneness and stick to it, all your life. And then accept the times when the gap is filled in, when they come. But they've got to come. You can't force them.”",654,"['life', 'loneliness', 'philosophy']"
164,Jacqueline Carey,“All knowledge is worth having.”,653,"['inspiration', 'life', 'philosophy']"
165,Frank Herbert,“There is no escape—we pay for the violence of our ancestors.”,650,"['death', 'legacy', 'life', 'muad-dib', 'philosophy', 'truth', 'wisdom']"
166,Norton Juster,"“The most important reason for going from one place to another is to see what's in between, and they took great pleasure in doing just that.”",639,"['journey', 'philosophy', 'quest']"
167,Antoine de Saint-Exupéry,“No single event can awaken within us a stranger whose existence we had never suspected. To live is to be slowly born.”,633,"['life', 'philosophy']"
168,Carl Sagan,"“But the fact that some geniuses were laughed at does not imply that all who are laughed at are geniuses. They laughed at Columbus, they laughed at Fulton, they laughed at the Wright brothers. But they also laughed at Bozo the Clown.”",632,"['genius', 'humor', 'laughter', 'philosophy']"
169,Karl Raimund Popper,“The so-called,620,"['argument', 'criminal', 'force', 'intolerance', 'philosophy', 'plato', 'reason', 'science', 'tolerance']"
170,Albert Camus,"“The evil that is in the world almost always comes from ignorance, and good intentions may do as much harm as malevolence if they lack understanding.”",613,['philosophy']
171,John Green,"“The thing about a spiral is, if you follow it inward, it never actually ends. It just keeps tightening, infinitely.”",607,"['life', 'mental-illness', 'philosophy']"
172,Albert Camus,"“Au milieu de l'hiver, j'ai découvert en moi un invincible été.”",600,"['existentialism', 'hope', 'philosophy']"
173,Uchiha Madara,"“When a man learns to love, he must bear the risk of hatred.”",588,"['anime', 'best-naruto-qoute', 'best-qoute', 'childeren', 'history', 'humor', 'konoha', 'life', 'manga', 'naruto', 'naruto-shippuden', 'philosophy', 'qoutes', 'shinobi', 'sience']"
174,Aristotle,"“To write well, express yourself like the common people, but think like a wise man.”",581,"['inspirational', 'philosophy', 'writing']"
175,Kurt Vonnegut,"“Anyway—because we are readers, we don't have to wait for some communications executive to decide what we should think about next—and how we should think about it. We can fill our heads with anything from aardvarks to zucchinis—at any time of night or day.”",580,"['philosophy', 'reading']"
176,Bertrand Russell,"“To teach how to live without certainty, and yet without being paralyzed by hesitation, is perhaps the chief thing that philosophy, in our age, can still do for those who study it.”",569,"['philosophy', 'truth']"
177,Leon Trotsky,“The end may justify the means as long as there is something that justifies the end.”,564,"['communism', 'democracy', 'freedom', 'history', 'liberty', 'philosophy', 'politics', 'revolution', 'socialism', 'utilitarianism']"
178,Pierre Dos Utt,“There ain't no such thing as a free lunch.”,562,"['economics', 'misattributed-milton-friedman', 'misattributed-robert-a-heinlein', 'philosophy', 'politics', 'tanstaafl', 'tanstafl', 'thermodynamics']"
179,Madeline Miller,"“Chiron had said once that nations were the most foolish of mortal inventions. “No man is worth more than another, wherever he is from.”",550,"['choices', 'fair', 'life', 'love', 'philosophy', 'truth', 'wise-words']"
180,Dalai Lama XIV,"“This is my simple religion. There is no need for temples; no need for complicated philosophy. Our own brain, our own heart is our temple; the philosophy is kindness.”",721,"['brain', 'ethics', 'inspirational', 'kindness', 'life', 'morality', 'philosophy', 'simple', 'temple']"
181,George S. Patton Jr.,"“It is foolish and wrong to mourn the men who died. Rather, we should thank God that such men lived.”",673,"['philosophy', 'war']"
182,Agatha Christie,"“If you place your head in a lion's mouth, then you cannot complain one day if he happens to bite it off.”",673,['philosophy']
183,Woody Guthrie,"“Take it easy, but take it.”",647,"['inspiration', 'philosophy']"
184,William James,“A great many people think they are thinking when they are merely rearranging their prejudices.”,611,"['attributed', 'honesty', 'integrity', 'philosophy', 'wisdom']"
185,Friedrich Nietzsche,“The most perfidious way of harming a cause consists of defending it deliberately with faulty arguments.”,578,"['perception', 'philosophy', 'scientific-process', 'truth']"
186,Gilles Deleuze,"“If you're trapped in the dream of the Other, you're fucked.”",563,"['dream', 'fucked-up', 'funny', 'humor', 'other', 'philosophy', 'relationships']"
187,Albert Einstein,"“The Revolution introduced me to art, and in turn, art introduced me to the Revolution!”",561,"['communism', 'democracy', 'freedom', 'history', 'hope', 'individualism', 'philosophy', 'politics', 'revolution', 'socialism']"
188,J.R.R. Tolkien,“Fair speech may hide a foul heart.”,554,['philosophy']
189,Jess C Scott,"“Last night I was seriously considering whether I was a bisexual or not but I don’t think so though I’m not sure if I’d like to be and argh I don’t think there’s anything wrong with that, if you like a person, you like the person, not their genitals.”",553,"['bisexuality', 'body', 'desire', 'funny', 'gender', 'gender-bending', 'gender-equality', 'honesty', 'individuality', 'lgbt', 'love', 'philosophy', 'relationships', 'sexuality']"
